fold,studyOrig,study,platform,id,condition,rating,rating2,rt,perc_acc,perc_accDR,politically_concordant,real,item_num,crt_acc,demrep,conservative,demrepParty,trump2016,age,gender,white,college,accimp
0,Pennycook Nature S5,G,Lucid,1000301,0,1,1,4.023,0.100600659847259,0.13125001,1,0,1006,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,1,1,6.274,0.211419820785523,0.21917801,1,0,1007,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,1,1,4.608,0.1823900192976,0.21361499,1,0,1008,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,1,1,3.756,0.180817678570747,0.21111114,1,0,1009,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,1,1,4.877,0.431372493505478,0.48333335,1,0,1010,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,0,0,8.99,0.650485515594482,0.64912277,0,1,1011,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,0.60000002,1,5.577,0.645454466342926,0.61940295,0,1,1012,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,0,0,6.803,0.729559659957886,0.71171165,0,1,1013,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,0.60000002,1,5.959,0.800000011920929,0.7927928,0,1,1014,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,0,0,5.899,0.61370712518692,0.56578946,0,1,1015,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,1,1,3.57,0.660377323627472,0.72222215,1,1,1016,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,0.80000001,1,5.255,0.588050365447998,0.66203696,1,1,1017,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,1,1,4.27,0.729559659957886,0.75,1,1,1018,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000301,0,1,1,3.299,0.674107134342194,0.74200916,1,1,1019,0.2,0,0,0,0,21,2,0,1,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.2,0,4.73,0.211974188685417,0.1285715,0,0,1002,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.2,0,4.84,0.174382641911507,0.11415533,0,0,1004,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.40000001,0,4.957,0.200590014457703,0.199187,0,0,1005,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.40000001,0,4.026,0.100600659847259,0.13125001,1,0,1006,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.2,0,4.501,0.211419820785523,0.21917801,1,0,1007,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.2,0,6.639,0.1823900192976,0.21361499,1,0,1008,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.40000001,0,7.219,0.180817678570747,0.21111114,1,0,1009,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.2,0,7.181,0.431372493505478,0.48333335,1,0,1010,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0,0,3.463,0.650485515594482,0.64912277,0,1,1011,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0,0,7.157,0.645454466342926,0.61940295,0,1,1012,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.40000001,0,8.375,0.729559659957886,0.71171165,0,1,1013,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0,0,4.927,0.800000011920929,0.7927928,0,1,1014,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.2,0,5.543,0.660377323627472,0.72222215,1,1,1016,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0,0,5.127,0.588050365447998,0.66203696,1,1,1017,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0,0,4.675,0.729559659957886,0.75,1,1,1018,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.2,0,7.228,0.674107134342194,0.74200916,1,1,1019,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000322,0,0.40000001,0,4.787,0.740000009536743,0.77857155,1,1,1020,0.2,0,0.125,0,0,33,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000323,0,0.2,0,7.67,0.211974188685417,0.1285715,0,0,1002,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.2,0,5.451,0.107669673860073,0.094936669,0,0,1003,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.2,0,7.456,0.174382641911507,0.11415533,0,0,1004,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.2,0,8.391,0.200590014457703,0.199187,0,0,1005,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.60000002,1,6.781,0.100600659847259,0.13125001,1,0,1006,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.2,0,8.481,0.211419820785523,0.21917801,1,0,1007,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.60000002,1,7.44,0.1823900192976,0.21361499,1,0,1008,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.2,0,6.383,0.180817678570747,0.21111114,1,0,1009,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.2,0,7.647,0.650485515594482,0.64912277,0,1,1011,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.60000002,1,9.117,0.645454466342926,0.61940295,0,1,1012,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.60000002,1,7.211,0.729559659957886,0.71171165,0,1,1013,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,1,1,7.114,0.800000011920929,0.7927928,0,1,1014,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0,0,5.143,0.61370712518692,0.56578946,0,1,1015,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,1,1,6.599,0.660377323627472,0.72222215,1,1,1016,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.40000001,0,6.791,0.588050365447998,0.66203696,1,1,1017,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.80000001,1,6.26,0.729559659957886,0.75,1,1,1018,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,0.80000001,1,6.601,0.674107134342194,0.74200916,1,1,1019,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000323,0,1,1,5.718,0.740000009536743,0.77857155,1,1,1020,0,0,0.5,0,1,45,1,0,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,1.958,0.228787824511528,0.31428567,1,0,1001,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,1.996,0.211974188685417,0.38888884,1,0,1002,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.473,0.107669673860073,0.13725483,1,0,1003,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,1.932,0.174382641911507,0.29999998,1,0,1004,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.114,0.100600659847259,0.021505335,0,0,1006,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.078,0.1823900192976,0.11904766,0,0,1008,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.489,0.180817678570747,0.10752684,0,0,1009,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.479,0.431372493505478,0.31770834,0,0,1010,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.552,0.650485515594482,0.65432101,1,1,1011,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.403,0.645454466342926,0.68604654,1,1,1012,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.315,0.729559659957886,0.77083331,1,1,1013,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.215,0.800000011920929,0.81481481,1,1,1014,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.609,0.61370712518692,0.73118281,1,1,1015,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.268,0.660377323627472,0.54504496,0,1,1016,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.198,0.588050365447998,0.43137249,0,1,1017,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.454,0.729559659957886,0.67777783,0,1,1018,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.074,0.674107134342194,0.54700851,0,1,1019,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000328,0,0,0,2.029,0.740000009536743,0.65000004,0,1,1020,0.8,1,1,1,1,48,1,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.60000002,1,9.711,0.228787824511528,0.31428567,1,0,1001,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.40000001,0,9.697,0.211974188685417,0.38888884,1,0,1002,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.40000001,0,8.353,0.107669673860073,0.13725483,1,0,1003,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.40000001,0,8.506,0.174382641911507,0.29999998,1,0,1004,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.2,0,5.371,0.200590014457703,0.204301,1,0,1005,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0,0,10.047,0.100600659847259,0.021505335,0,0,1006,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.2,0,5.846,0.211419820785523,0.19523816,0,0,1007,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,1,1,6.153,0.1823900192976,0.11904766,0,0,1008,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0,0,5.927,0.180817678570747,0.10752684,0,0,1009,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0,0,5.3,0.650485515594482,0.65432101,1,1,1011,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.40000001,0,8.15,0.645454466342926,0.68604654,1,1,1012,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.80000001,1,6.336,0.729559659957886,0.77083331,1,1,1013,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.2,0,5.576,0.800000011920929,0.81481481,1,1,1014,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.2,0,6.254,0.660377323627472,0.54504496,0,1,1016,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.40000001,0,5.976,0.588050365447998,0.43137249,0,1,1017,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.40000001,0,10.205,0.729559659957886,0.67777783,0,1,1018,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.40000001,0,4.887,0.674107134342194,0.54700851,0,1,1019,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000355,0,0.2,0,6.162,0.740000009536743,0.65000004,0,1,1020,0.6,1,0.625,1,1,44,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,11.112,0.228787824511528,0.18888883,0,0,1001,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,7.048,0.211974188685417,0.1285715,0,0,1002,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,4.841,0.107669673860073,0.094936669,0,0,1003,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,11.228,0.174382641911507,0.11415533,0,0,1004,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,11.767,0.200590014457703,0.199187,0,0,1005,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,5.297,0.100600659847259,0.13125001,1,0,1006,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,4.098,0.211419820785523,0.21917801,1,0,1007,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,7.699,0.1823900192976,0.21361499,1,0,1008,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,7.591,0.180817678570747,0.21111114,1,0,1009,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,17.123,0.431372493505478,0.48333335,1,0,1010,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,12.14,0.650485515594482,0.64912277,0,1,1011,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,4.438,0.645454466342926,0.61940295,0,1,1012,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0.2,0,14.821,0.729559659957886,0.71171165,0,1,1013,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,4.214,0.800000011920929,0.7927928,0,1,1014,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,4.374,0.61370712518692,0.56578946,0,1,1015,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,8.03,0.660377323627472,0.72222215,1,1,1016,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,8.466,0.588050365447998,0.66203696,1,1,1017,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,6.048,0.729559659957886,0.75,1,1,1018,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,9.557,0.674107134342194,0.74200916,1,1,1019,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000374,0,0,0,6.888,0.740000009536743,0.77857155,1,1,1020,0.4,0,0.75,0,1,35,2,1,0,1
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,6.146,0.228787824511528,0.18888883,0,0,1001,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,5.577,0.211974188685417,0.1285715,0,0,1002,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,8.371,0.107669673860073,0.094936669,0,0,1003,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,3.977,0.174382641911507,0.11415533,0,0,1004,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,5.044,0.200590014457703,0.199187,0,0,1005,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,5.093,0.100600659847259,0.13125001,1,0,1006,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,5.081,0.211419820785523,0.21917801,1,0,1007,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,3.278,0.1823900192976,0.21361499,1,0,1008,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,3.06,0.180817678570747,0.21111114,1,0,1009,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,6.988,0.431372493505478,0.48333335,1,0,1010,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,7.054,0.650485515594482,0.64912277,0,1,1011,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,5.157,0.645454466342926,0.61940295,0,1,1012,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,9.132,0.729559659957886,0.71171165,0,1,1013,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,3.253,0.800000011920929,0.7927928,0,1,1014,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,3.798,0.61370712518692,0.56578946,0,1,1015,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,6.903,0.660377323627472,0.72222215,1,1,1016,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,3.749,0.588050365447998,0.66203696,1,1,1017,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,3.514,0.729559659957886,0.75,1,1,1018,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,3.155,0.674107134342194,0.74200916,1,1,1019,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000379,0,0,0,5.443,0.740000009536743,0.77857155,1,1,1020,0.8,0,0.25,0,0,32,2,0,1,0.60000002
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,2.99,0.228787824511528,0.31428567,1,0,1001,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0,0,1.8,0.211974188685417,0.38888884,1,0,1002,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.60000002,1,1.796,0.107669673860073,0.13725483,1,0,1003,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,3.048,0.174382641911507,0.29999998,1,0,1004,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,3.243,0.200590014457703,0.204301,1,0,1005,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,1,1,2.701,0.100600659847259,0.021505335,0,0,1006,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,1.401,0.211419820785523,0.19523816,0,0,1007,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,1.577,0.1823900192976,0.11904766,0,0,1008,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.60000002,1,2.3,0.431372493505478,0.31770834,0,0,1010,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,5.476,0.650485515594482,0.65432101,1,1,1011,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.60000002,1,3.456,0.729559659957886,0.77083331,1,1,1013,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,2.09,0.800000011920929,0.81481481,1,1,1014,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.60000002,1,3.156,0.61370712518692,0.73118281,1,1,1015,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.60000002,1,1.897,0.729559659957886,0.67777783,0,1,1018,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,1.674,0.674107134342194,0.54700851,0,1,1019,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000387,0,0.80000001,1,1.6,0.740000009536743,0.65000004,0,1,1020,0.4,1,1,1,1,37,1,1,1,0.40000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,7.534,0.228787824511528,0.31428567,1,0,1001,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,7.553,0.211974188685417,0.38888884,1,0,1002,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,8.159,0.107669673860073,0.13725483,1,0,1003,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,9.536,0.174382641911507,0.29999998,1,0,1004,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,6.434,0.200590014457703,0.204301,1,0,1005,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,7.176,0.100600659847259,0.021505335,0,0,1006,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,7.532,0.211419820785523,0.19523816,0,0,1007,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,11.754,0.1823900192976,0.11904766,0,0,1008,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,4.682,0.180817678570747,0.10752684,0,0,1009,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,9.727,0.650485515594482,0.65432101,1,1,1011,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,8.429,0.645454466342926,0.68604654,1,1,1012,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,5.966,0.729559659957886,0.77083331,1,1,1013,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,7.979,0.660377323627472,0.54504496,0,1,1016,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,6.797,0.588050365447998,0.43137249,0,1,1017,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,6.71,0.729559659957886,0.67777783,0,1,1018,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,6.709,0.674107134342194,0.54700851,0,1,1019,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000399,0,0,0,6.258,0.740000009536743,0.65000004,0,1,1020,0.2,1,0.625,1,1,50,2,1,1,0.80000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0.60000002,1,12.93,0.228787824511528,0.18888883,0,0,1001,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0,0,6.411,0.211974188685417,0.1285715,0,0,1002,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0,0,14.639,0.107669673860073,0.094936669,0,0,1003,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0,0,5.492,0.174382641911507,0.11415533,0,0,1004,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0.60000002,1,7.311,0.200590014457703,0.199187,0,0,1005,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0.2,0,15.835,0.100600659847259,0.13125001,1,0,1006,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0.60000002,1,19.494,0.211419820785523,0.21917801,1,0,1007,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0.60000002,1,5.816,0.1823900192976,0.21361499,1,0,1008,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0.40000001,0,9.142,0.180817678570747,0.21111114,1,0,1009,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0,0,22.225,0.431372493505478,0.48333335,1,0,1010,0,0,0.5,,0,28,5,1,0,0.40000001
0,Pennycook Nature S5,G,Lucid,1000406,0,0,0,16.6,0.645454466342926,0.61940295,0,1,1012,0,0,0.5,,0,28,5,1,0,0.40000001
